ALO,2022-02-01 09:54,37.90,27.00,64.49,240.00,9.00,0.00,29.71,1006.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.85,KALO 010954Z AUTO 24009KT 10SM CLR 03/M03 A2971 RMK AO2 SLP069 T00331028,M
ALO,2022-02-01 10:54,33.10,24.10,69.17,250.00,8.00,0.00,29.73,1007.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.47,KALO 011054Z AUTO 25008KT 10SM CLR 01/M04 A2973 RMK AO2 SLP076 T00061044,M
ALO,2022-02-01 11:54,32.00,24.10,72.30,260.00,8.00,0.00,29.75,1008.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.11,KALO 011154Z 26008KT 10SM CLR 00/M04 A2975 RMK AO2 SLP084 T00001044 10039 20000 53016,M
ALO,2022-02-01 12:54,27.00,21.00,77.80,230.00,8.00,0.00,29.79,1009.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.95,KALO 011254Z 23008KT 10SM CLR M03/M06 A2979 RMK AO2 SLP098 T10281061,M
ALO,2022-02-01 13:54,30.00,24.10,78.40,260.00,8.00,0.00,29.82,1010.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.65,KALO 011354Z 26008KT 10SM CLR M01/M04 A2982 RMK AO2 SLP108 T10111044,M
ALO,2022-02-01 14:54,33.10,26.10,75.18,270.00,8.00,0.00,29.86,1012.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.47,KALO 011454Z 27008KT 10SM CLR 01/M03 A2986 RMK AO2 SLP120 T00061033 51034,M
ALO,2022-02-01 15:54,35.10,27.00,72.04,290.00,16.00,0.00,29.90,1013.10,10.00,26.00,SCT,M,M,M,2000.00,M,M,M,M,M,M,M,26.00,310.00,2022-02-01 15:48,24.46,KALO 011554Z 29016G26KT 10SM SCT020 02/M03 A2990 RMK AO2 PK WND 31026/1548 SLP131 T00171028,M
ALO,2022-02-01 16:02,35.10,27.00,72.04,300.00,20.00,0.00,29.90,M,10.00,29.00,BKN,M,M,M,2000.00,M,M,M,M,M,M,M,29.00,300.00,2022-02-01 16:00,23.26,KALO 011602Z 30020G29KT 10SM BKN020 02/M03 A2990 RMK AO2 PK WND 30029/1600 PRESRR T00171028,M
ALO,2022-02-01 16:54,30.90,21.90,68.91,310.00,19.00,0.00,29.95,1015.10,10.00,27.00,OVC,M,M,M,2300.00,M,M,M,M,M,M,M,29.00,320.00,2022-02-01 16:34,17.98,KALO 011654Z 31019G27KT 10SM OVC023 M01/M06 A2995 RMK AO2 PK WND 32029/1634 PRESRR SLP151 T10061056,M
ALO,2022-02-01 17:22,28.90,19.00,66.08,310.00,20.00,0.00,29.96,M,10.00,29.00,SCT,M,M,M,2200.00,M,M,M,M,M,M,M,33.00,310.00,2022-02-01 17:04,15.02,KALO 011722Z 31020G29KT 10SM SCT022 M02/M07 A2996 RMK AO2 PK WND 31033/1704 T10171072,M
ALO,2022-02-01 17:54,28.00,17.10,63.19,330.00,17.00,0.00,29.98,1016.20,10.00,25.00,SCT,M,M,M,2300.00,M,M,M,M,M,M,M,33.00,310.00,2022-02-01 17:04,14.83,KALO 011754Z 33017G25KT 10SM SCT023 M02/M08 A2998 RMK AO2 PK WND 31033/1704 SLP162 T10221083 10022 21028 51040,M
ALO,2022-02-01 18:54,26.10,15.10,62.65,340.00,16.00,0.00,29.99,1016.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,27.00,340.00,2022-02-01 18:14,12.73,KALO 011854Z 34016KT 10SM CLR M03/M09 A2999 RMK AO2 PK WND 34027/1814 SLP164 T10331094,M
ALO,2022-02-01 19:54,26.10,14.00,59.71,330.00,16.00,0.00,30.01,1017.10,10.00,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.73,KALO 011954Z 33016G24KT 10SM CLR M03/M10 A3001 RMK AO2 SLP171 T10331100,M
ALO,2022-02-01 20:54,23.00,12.00,62.23,330.00,17.00,0.00,30.04,1018.10,10.00,25.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,8.28,KALO 012054Z 33017G25KT 10SM CLR M05/M11 A3004 RMK AO2 SLP181 T10501111 53019,M
ALO,2022-02-01 21:54,21.00,10.90,64.48,310.00,17.00,0.00,30.06,1019.00,10.00,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,26.00,330.00,2022-02-01 20:57,5.66,KALO 012154Z 31017G24KT 10SM CLR M06/M12 A3006 RMK AO2 PK WND 33026/2057 SLP190 T10611117,M
ALO,2022-02-01 22:54,18.00,7.00,61.52,330.00,16.00,0.00,30.09,1020.10,10.00,24.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2.17,KALO 012254Z 33016G24KT 10SM CLR M08/M14 A3009 RMK AO2 SLP201 T10781139,M
ALO,2022-02-01 23:54,17.10,7.00,63.95,320.00,11.00,0.00,30.12,1021.20,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.64,KALO 012354Z 32011G20KT 10SM CLR M08/M14 A3012 RMK AO2 SLP212 T10831139 11022 21083 53028,M
ALO,2022-02-02 00:54,16.00,5.00,61.23,320.00,15.00,0.00,30.16,1022.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.04,KALO 020054Z 32015KT 10SM CLR M09/M15 A3016 RMK AO2 SLP226 T10891150,M
ALO,2022-02-02 01:54,15.10,3.90,60.54,330.00,13.00,0.00,30.19,1023.60,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,-0.08,KALO 020154Z 33013KT 10SM OVC110 M09/M16 A3019 RMK AO2 SLP236 T10941156,M
ALO,2022-02-02 02:54,14.00,3.90,63.53,330.00,13.00,0.00,30.22,1024.50,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,-1.49,KALO 020254Z AUTO 33013KT 10SM OVC100 M10/M16 A3022 RMK AO2 SLP245 T11001156 51031,M
ALO,2022-02-02 03:54,12.90,3.90,66.67,320.00,16.00,0.00,30.22,1024.80,10.00,23.00,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,-4.48,KALO 020354Z AUTO 32016G23KT 10SM OVC110 M11/M16 A3022 RMK AO2 SLP248 T11061156,M
ALO,2022-02-02 04:54,10.90,1.90,66.41,330.00,16.00,0.00,30.26,1026.20,10.00,23.00,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,-7.08,KALO 020454Z AUTO 33016G23KT 10SM OVC110 M12/M17 A3026 RMK AO2 SLP262 T11171167,M
ALO,2022-02-02 05:54,10.00,0.00,63.26,320.00,13.00,0.00,30.28,1026.80,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,-6.62,KALO 020554Z AUTO 32013KT 10SM OVC110 M12/M18 A3028 RMK AO2 SLP268 T11221178 11083 21122 400391122 53020,M
ALO,2022-02-02 06:54,9.00,-0.90,63.42,330.00,16.00,0.00,30.27,1026.80,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,-9.56,KALO 020654Z AUTO 33016KT 10SM OVC110 M13/M18 A3027 RMK AO2 SLP268 T11281183,M
ALO,2022-02-02 07:54,8.10,-0.90,66.04,330.00,16.00,0.00,30.29,1027.40,10.00,M,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,-10.73,KALO 020754Z AUTO 33016KT 10SM OVC110 M13/M18 A3029 RMK AO2 SLP274 T11331183,M
ALO,2022-02-02 08:54,8.10,-0.90,66.04,330.00,15.00,0.00,30.30,1027.70,10.00,M,BKN,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,-10.20,KALO 020854Z AUTO 33015KT 10SM BKN110 M13/M18 A3030 RMK AO2 SLP277 T11331183 53008,M
ALO,2022-02-02 09:54,8.10,-0.90,66.04,340.00,12.00,0.00,30.29,1027.50,10.00,M,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,-8.42,KALO 020954Z AUTO 34012KT 10SM SCT120 M13/M18 A3029 RMK AO2 SLP275 T11331183,M
ALO,2022-02-02 10:54,7.00,-2.00,65.89,340.00,16.00,0.00,30.31,1028.30,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,-12.17,KALO 021054Z AUTO 34016KT 10SM FEW120 M14/M19 A3031 RMK AO2 SLP283 T11391189,M
ALO,2022-02-02 11:54,6.10,-2.90,65.77,350.00,16.00,0.00,30.33,1028.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-13.34,KALO 021154Z 35016KT 10SM CLR M14/M19 A3033 RMK AO2 SLP289 T11441194 11122 21144 53010,M
ALO,2022-02-02 12:54,6.10,-2.90,65.77,350.00,12.00,0.00,30.35,1029.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-10.96,KALO 021254Z 35012KT 10SM CLR M14/M19 A3035 RMK AO2 SLP297 T11441194,M
ALO,2022-02-02 13:54,6.10,-2.00,68.64,350.00,11.00,0.00,30.37,1030.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-10.26,KALO 021354Z 35011KT 10SM CLR M14/M19 A3037 RMK AO2 SLP305 T11441189,M
ALO,2022-02-02 14:54,7.00,-2.00,65.89,350.00,14.00,0.00,30.39,1031.20,10.00,M,BKN,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,-11.06,KALO 021454Z 35014KT 10SM BKN120 M14/M19 A3039 RMK AO2 SLP312 T11391189 53021,M
ALO,2022-02-02 15:54,8.10,-2.00,62.70,350.00,14.00,0.00,30.40,1031.50,10.00,M,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,-9.64,KALO 021554Z 35014KT 10SM SCT120 M13/M19 A3040 RMK AO2 SLP315 T11331189,M
ALO,2022-02-02 16:54,8.10,-2.00,62.70,350.00,16.00,0.00,30.43,1032.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-10.73,KALO 021654Z 35016KT 10SM CLR M13/M19 A3043 RMK AO2 SLP324 T11331189,M
ALO,2022-02-02 17:54,9.00,-0.90,63.42,350.00,14.00,0.00,30.42,1032.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-8.48,KALO 021754Z 35014KT 10SM CLR M13/M18 A3042 RMK AO2 SLP320 T11281183 11128 21144 50008,M
ALO,2022-02-02 18:54,10.00,-0.90,60.64,340.00,17.00,0.00,30.42,1032.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-8.75,KALO 021854Z 34017KT 10SM CLR M12/M18 A3042 RMK AO2 SLP320 T11221183,M
ALO,2022-02-02 19:54,10.90,-2.00,55.30,350.00,18.00,0.00,30.41,1031.70,10.00,26.00,CLR,M,M,M,M,M,M,M,M,M,M,M,26.00,360.00,2022-02-02 19:47,-8.03,KALO 021954Z 35018G26KT 10SM CLR M12/M19 A3041 RMK AO2 PK WND 36026/1947 SLP317 T11171189,M
ALO,2022-02-02 20:54,10.00,-2.00,57.57,350.00,17.00,0.00,30.43,1032.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,26.00,340.00,2022-02-02 20:24,-8.75,KALO 022054Z AUTO 35017KT 10SM CLR M12/M19 A3043 RMK AO2 PK WND 34026/2024 SLP324 T11221189 53003,M
ALO,2022-02-02 21:54,10.00,-2.00,57.57,350.00,17.00,0.00,30.45,1033.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-8.75,KALO 022154Z 35017KT 10SM CLR M12/M19 A3045 RMK AO2 SLP331 T11221189,M
ALO,2022-02-02 22:54,9.00,-2.00,60.21,350.00,15.00,0.00,30.46,1033.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-9.04,KALO 022254Z 35015KT 10SM CLR M13/M19 A3046 RMK AO2 SLP335 T11281189,M
ALO,2022-02-02 23:54,8.10,-2.00,62.70,350.00,15.00,0.00,30.47,1034.10,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,-10.20,KALO 022354Z 35015KT 10SM FEW120 M13/M19 A3047 RMK AO2 SLP341 T11331189 11117 21133 51015,M
ALO,2022-02-03 00:54,8.10,-2.90,60.07,350.00,15.00,0.00,30.49,1034.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-10.20,KALO 030054Z 35015KT 10SM CLR M13/M19 A3049 RMK AO2 SLP347 T11331194,M
ALO,2022-02-03 01:54,7.00,-4.00,59.91,350.00,15.00,0.00,30.49,1034.80,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,-11.63,KALO 030154Z 35015KT 10SM FEW120 M14/M20 A3049 RMK AO2 SLP348 T11391200,M
ALO,2022-02-03 02:54,7.00,-5.10,56.83,350.00,12.00,0.00,30.51,1035.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-9.82,KALO 030254Z AUTO 35012KT 10SM CLR M14/M21 A3051 RMK AO2 SLP355 T11391206 53014,M
ALO,2022-02-03 03:54,6.10,-5.10,59.20,350.00,11.00,0.00,30.53,1036.10,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,-10.26,KALO 030354Z AUTO 35011KT 10SM SCT110 M14/M21 A3053 RMK AO2 SLP361 T11441206,M
ALO,2022-02-03 04:54,5.00,-6.00,59.60,350.00,12.00,0.00,30.53,1036.10,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,-12.36,KALO 030454Z AUTO 35012KT 10SM FEW100 M15/M21 A3053 RMK AO2 SLP361 T11501211,M
ALO,2022-02-03 05:54,3.90,-6.00,62.69,350.00,13.00,0.00,30.54,1036.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-14.43,KALO 030554Z AUTO 35013KT 10SM CLR M16/M21 A3054 RMK AO2 SLP364 T11561211 11133 21156 411171156 51008,M
ALO,2022-02-03 06:54,3.90,-7.10,59.44,350.00,18.00,0.00,30.53,1036.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-17.24,KALO 030654Z AUTO 35018KT 10SM CLR M16/M22 A3053 RMK AO2 SLP361 T11561217,M
ALO,2022-02-03 07:54,1.90,-8.00,62.40,350.00,13.00,0.00,30.56,1037.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-16.99,KALO 030754Z AUTO 35013KT 10SM CLR M17/M22 A3056 RMK AO2 SLP372 T11671222,M
ALO,2022-02-03 08:54,1.00,-9.00,61.96,360.00,10.00,0.00,30.57,1037.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-15.91,KALO 030854Z AUTO 36010KT 10SM CLR M17/M23 A3057 RMK AO2 SLP375 T11721228 53011,M
ALO,2022-02-03 09:54,0.00,-11.00,58.84,350.00,11.00,0.00,30.57,1037.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-17.97,KALO 030954Z AUTO 35011KT 10SM CLR M18/M24 A3057 RMK AO2 SLP376 T11781239,M
ALO,2022-02-03 10:54,-0.90,-11.90,58.69,350.00,11.00,0.00,30.58,1037.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-19.11,KALO 031054Z AUTO 35011KT 10SM CLR M18/M24 A3058 RMK AO2 SLP379 T11831244,M
ALO,2022-02-03 11:54,-2.90,-13.00,61.08,350.00,11.00,0.00,30.59,1038.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-21.64,KALO 031154Z 35011KT 10SM CLR M19/M25 A3059 RMK AO2 SLP381 T11941250 11156 21194 53004,M
ALO,2022-02-03 12:54,-4.00,-14.10,60.91,360.00,9.00,0.00,30.60,1038.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-21.25,KALO 031254Z 36009KT 10SM CLR M20/M26 A3060 RMK AO2 SLP386 T12001256,M
ALO,2022-02-03 13:54,-4.00,-14.10,60.91,360.00,9.00,0.00,30.60,1038.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-21.25,KALO 031354Z 36009KT 10SM CLR M20/M26 A3060 RMK AO2 SLP388 T12001256,M
ALO,2022-02-03 14:54,-0.90,-13.00,55.56,10.00,11.00,0.00,30.60,1038.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-19.11,KALO 031454Z 01011KT 10SM CLR M18/M25 A3060 RMK AO2 SLP384 T11831250 50003,M
ALO,2022-02-03 15:54,1.00,-11.00,56.15,20.00,12.00,0.00,30.59,1038.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-17.45,KALO 031554Z 02012KT 10SM CLR M17/M24 A3059 RMK AO2 SLP384 T11721239,M
ALO,2022-02-03 16:54,3.00,-9.00,56.47,30.00,9.00,0.00,30.60,1038.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-12.55,KALO 031654Z 03009KT 10SM CLR M16/M23 A3060 RMK AO2 SLP384 T11611228,M
ALO,2022-02-03 17:54,5.00,-7.10,56.51,10.00,12.00,0.00,30.59,1038.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-12.36,KALO 031754Z 01012KT 10SM CLR M15/M22 A3059 RMK AO2 SLP380 T11501217 11150 21200 58003,M
ALO,2022-02-03 18:54,7.00,-6.00,54.41,20.00,9.00,0.00,30.55,1036.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-7.57,KALO 031854Z 02009KT 10SM CLR M14/M21 A3055 RMK AO2 SLP367 T11391211,M
ALO,2022-02-03 19:54,8.10,-5.10,54.07,20.00,11.00,0.00,30.53,1036.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-7.74,KALO 031954Z 02011KT 10SM CLR M13/M21 A3053 RMK AO2 SLP362 T11331206,M
ALO,2022-02-03 20:54,9.00,-5.10,51.92,20.00,9.00,0.00,30.51,1035.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-5.09,KALO 032054Z 02009KT 10SM CLR M13/M21 A3051 RMK AO2 SLP353 T11281206 56026,M
ALO,2022-02-03 21:54,8.10,-5.10,54.07,10.00,9.00,0.00,30.50,1035.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-6.20,KALO 032154Z 01009KT 10SM CLR M13/M21 A3050 RMK AO2 SLP352 T11331206,M
ALO,2022-02-03 22:54,7.00,-5.10,56.83,360.00,8.00,0.00,30.52,1035.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-6.68,KALO 032254Z 36008KT 10SM CLR M14/M21 A3052 RMK AO2 SLP357 T11391206,M
ALO,2022-02-03 23:54,1.00,-8.00,65.07,330.00,8.00,0.00,30.51,1035.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-14.07,KALO 032354Z 33008KT 10SM CLR M17/M22 A3051 RMK AO2 SLP357 T11721222 11128 21172 52000,M
ALO,2022-02-04 00:54,-0.90,-9.90,64.81,330.00,7.00,0.00,30.51,1035.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-15.32,KALO 040054Z 33007KT 10SM CLR M18/M23 A3051 RMK AO2 SLP358 T11831233,M
ALO,2022-02-04 01:54,-2.00,-11.00,64.65,330.00,5.00,0.00,30.51,1035.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-13.98,KALO 040154Z 33005KT 10SM CLR M19/M24 A3051 RMK AO2 SLP359 T11891239,M
ALO,2022-02-04 02:54,-2.00,-11.90,61.83,0.00,0.00,0.00,30.50,1035.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-2.00,KALO 040254Z AUTO 00000KT 10SM CLR M19/M24 A3050 RMK AO2 SLP354 T11891244 58002,M
ALO,2022-02-04 03:54,-4.00,-11.90,68.00,0.00,0.00,0.00,30.49,1035.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-4.00,KALO 040354Z AUTO 00000KT 10SM CLR M20/M24 A3049 RMK AO2 SLP350 T12001244,M
ALO,2022-02-04 04:54,-4.00,-11.90,68.00,280.00,3.00,0.00,30.49,1034.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-12.47,KALO 040454Z AUTO 28003KT 10SM CLR M20/M24 A3049 RMK AO2 SLP348 T12001244,M
ALO,2022-02-04 05:54,-7.10,-14.10,70.73,0.00,0.00,0.00,30.47,1034.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-7.10,KALO 040554Z AUTO 00000KT 10SM CLR M22/M26 A3047 RMK AO2 SLP343 T12171256 11167 21217 411281217 58011,M
ALO,2022-02-04 06:54,-7.10,-14.10,70.73,0.00,0.00,0.00,30.46,1034.10,7.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-7.10,KALO 040654Z AUTO 00000KT 7SM CLR M22/M26 A3046 RMK AO2 SLP341 T12171256,M
ALO,2022-02-04 07:54,-7.10,-14.10,70.73,0.00,0.00,0.00,30.45,1033.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-7.10,KALO 040754Z AUTO 00000KT 10SM CLR M22/M26 A3045 RMK AO2 SLP334 T12171256,M
ALO,2022-02-04 08:54,-8.00,-14.10,73.90,0.00,0.00,0.00,30.44,1033.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-8.00,KALO 040854Z AUTO 00000KT 10SM CLR M22/M26 A3044 RMK AO2 SLP331 T12221256 58010,M
ALO,2022-02-04 09:54,-9.00,-15.00,74.16,0.00,0.00,0.00,30.41,1032.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-9.00,KALO 040954Z AUTO 00000KT 10SM CLR M23/M26 A3041 RMK AO2 SLP322 T12281261,M
ALO,2022-02-04 10:54,-9.00,-16.10,70.14,0.00,0.00,0.00,30.40,1032.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-9.00,KALO 041054Z AUTO 00000KT 10SM CLR M23/M27 A3040 RMK AO2 SLP321 T12281267,M
ALO,2022-02-04 11:54,-6.00,-11.90,74.87,160.00,3.00,0.00,30.37,1031.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-14.75,KALO 041154Z 16003KT 10SM CLR M21/M24 A3037 RMK AO2 SLP311 T12111244 11211 21233 56021,M
ALO,2022-02-04 12:54,-2.90,-9.90,71.25,160.00,5.00,0.00,30.36,1030.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-15.05,KALO 041254Z 16005KT 10SM CLR M19/M23 A3036 RMK AO2 SLP305 T11941233,M
ALO,2022-02-04 13:54,-0.90,-8.00,71.14,150.00,5.00,0.00,30.33,1029.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-12.68,KALO 041354Z 15005KT 10SM CLR M18/M22 A3033 RMK AO2 SLP295 T11831222,M
ALO,2022-02-04 14:54,1.90,-6.00,68.77,180.00,7.00,0.00,30.31,1028.80,10.00,M,SCT,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,-11.91,KALO 041454Z 18007KT 10SM SCT075 M17/M21 A3031 RMK AO2 SLP288 T11671211 58021,M
ALO,2022-02-04 15:54,7.00,-5.10,56.83,210.00,9.00,0.00,30.30,1028.40,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,-7.57,KALO 041554Z 21009KT 10SM OVC065 M14/M21 A3030 RMK AO2 SLP284 T11391206,M
ALO,2022-02-04 16:24,8.10,-0.90,66.04,230.00,13.00,T,30.30,M,2.00,M,BKN,OVC,M,M,3500.00,4400.00,M,M,-SN,M,M,M,M,M,M,-9.05,KALO 041624Z 23013KT 2SM -SN BKN035 OVC044 M13/M18 A3030 RMK AO2 SNB09 P0000 T11331183,M
ALO,2022-02-04 16:44,8.10,1.00,72.20,240.00,12.00,T,30.30,M,1.75,M,BKN,BKN,OVC,M,2700.00,3500.00,4200.00,M,-SN,M,M,M,M,M,M,-8.42,KALO 041644Z 24012KT 1 3/4SM R12/4500VP6000FT -SN BKN027 BKN035 OVC042 M13/M17 A3030 RMK AO2 SNB09 P0000 T11331172,M
